,Comment,timestamp,sentiment,sentiment_label,year_month,HF_Sentiment,HF_Score_Confidence
934,"...and we see the media pundits already rubbing their greasy hands again. ""Ohuh yeah! When I compare Trump's speech to Hitler...everyone will be so impressed because of my bravery at speaking out!! And I'm creative--nobody has compared a leader to Hitler before!!! I'm brave AND creative, just like Jon Stewart! I will be worshipped and adored!!""",2016-07-23 04:12:14+00:00,0.9773,Positive,2016-07,NEGATIVE,0.998302698135376
935,"I was arrested, finger printed and released for  a warrant that had been issued my arrest out of California. At the time I had never even step foot into California. Mr.Trump , I urge you to protect our citizens identity when elected into power.",2016-07-23 03:27:29+00:00,-0.4404,Negative,2016-07,POSITIVE,0.9408135414123535
936,"I was inspired by this speech. I thought America was finished...sinking into a quagmire of political correctness and media lies. But as Trump says, ""...the system is rigged"" and that isn't going to go away easily. The Democrats and the cabal are going to throw every dirty trick they can think of at him. But Trump is strong and he won't wilt before the onslaught.",2016-07-23 02:50:33+00:00,0.09,Positive,2016-07,POSITIVE,0.9985228180885315
937,Former Democrat voting for Trump !!!!,2016-07-23 02:06:14+00:00,0.0,Neutral,2016-07,POSITIVE,0.9986435770988464
938,"ok 12 minutes on that bullshit is like a weekend in hell, that guy lie more then he can breath.",2016-07-23 01:49:34+00:00,-0.6908,Negative,2016-07,NEGATIVE,0.9994673132896423
939,watch the thumbs up going up,2016-07-23 01:30:41+00:00,0.0,Neutral,2016-07,POSITIVE,0.9987872242927551
940,"can he speak one statement with out the hand gestures? it is obnoxious. we can listen, we don't need a sign language...",2016-07-23 00:50:01+00:00,0.0516,Positive,2016-07,NEGATIVE,0.9989868998527527
941,Electing Trump President would be the biggest result for Islamic terrorists since 9/11.,2016-07-23 00:34:51+00:00,-0.6249,Negative,2016-07,NEGATIVE,0.9943925738334656
942,"It seems to me that Trump runs work and Clinton just runs her mouth. I'm just sick of career politicians even though I think Trump could shut his pie hole from time to time, he doesn't have to always get the last word in. A little more logic and less emotion.",2016-07-23 00:34:34+00:00,-0.5106,Negative,2016-07,NEGATIVE,0.9975831508636475
943,"Trump will have a very hard time beating Hillary, it's not impossible, but with that fucking media, OMG, they all in Hillary's asshole",2016-07-22 23:53:21+00:00,-0.3566,Negative,2016-07,NEGATIVE,0.9961776733398438
944,"As a former Democrat who still has a lot of Democrat contacts, I can tell you that a whole slew of them are going to vote for Trump.",2016-07-22 23:40:54+00:00,0.0,Neutral,2016-07,POSITIVE,0.9953449368476868
945,"Haha!  This really shows the IQ of a screwed up nation where idiots elect a moron to lead them!!!!!!!  America, you deserve morons like this scum bag!",2016-07-22 23:33:51+00:00,-0.6562,Negative,2016-07,NEGATIVE,0.9989217519760132
946,"Really disappointed by Donald praising Israel, who are parasites on America and always have been.",2016-07-22 23:20:31+00:00,0.0276,Neutral,2016-07,NEGATIVE,0.9994292855262756
947,"Let him try 4 years, it doesn't hurt anyway!",2016-07-22 23:19:39+00:00,0.471,Positive,2016-07,NEGATIVE,0.9946229457855225
948,"Donald Trump, I know you spoke your heart and I know this isn't going to be a lot of work for you. You can do it.  We the America people love you. Thank you for hope.",2016-07-22 22:50:28+00:00,0.93,Positive,2016-07,POSITIVE,0.998481810092926
949,so sick to watch,2016-07-22 22:45:02+00:00,-0.5563,Negative,2016-07,NEGATIVE,0.9987070560455322
950,lol did they start yelling out nok su cow at the end?,2016-07-22 22:05:02+00:00,0.4215,Positive,2016-07,NEGATIVE,0.9984233379364014
951,"Likeany good authoritarian — Soviet or banana republic — Trump concocts 
plots and dark doings to scare the quivering masses. And no one on the 
public stage is better at the Big Lie this year than Trump. PolitiFact 
found that 75 percent of his so-called factual statements are “mostly or entirely false.” The other 25 percent were “half true” or “mostly true.” His score in the flat-out “true” column was zero.
But that doesn’t stop him. The more lies he tells, the more popular he is 
with a large part of the Republican base that lives in a world of 
made-up horror and blunt force solutions.
So, hordes of Mexicans continue to rush into the United States, he says, 
when in fact more people are now returning to Mexico than are coming in.
 Syrian refugees are “pouring into the country” when barely 2,000 have 
been admitted. And Trump continues to say “I saw” thousands and 
thousands of Muslims in New Jersey cheering the collapse of the twin 
towers on 9/11, when no such thing has ever been documented. The goal is
 to get you to hate them — Mexicans, Muslims, the object of all your fears.
Aswe enter the holidays, there is one more Trump vow to consider. “If I 
become president, we’re all going to be saying Merry Christmas again, 
that I can tell you.” With Trump, the seasonal salutation may be 
mandatory, and creepy.",2016-07-22 21:26:05+00:00,-0.6249,Negative,2016-07,NEGATIVE,0.998680055141449
952,"It´s proven that Trump is lying at a rate of 75%. Get the facts. He is a brutal selfish hypocrite with a history of bankruptcy.  How bad must it be in America that such a person seems to be an option for beeing president. The convention was a freak-show.  On the day 4 of the convention I felt that every second word was  ""leader"". Trump will lead you into a dictatorship. Remember my words in 10 years. Who do you think is responsible for your situation right now in America? Trump and his worldwide business-friends. Whenever they find somebody in the world who they can pay less to make one dollar more, they will do it and they will continue. Try to understand the relations. He is the engine of globalisation and now he is shouting ""America first"". It´s just crazy. But I guess you want it that way.",2016-07-22 21:10:12+00:00,-0.7814,Negative,2016-07,NEGATIVE,0.9993313550949097
953,"This is absolutely insane.
This country will fall, due to this kind of thinking. And if we allow this to happen, then we will likely deserve what we get.
We, the people, do not have to settle for Trump or Hillary...together, we could do so much better. And we could make anything possible. What would we choose to make possible?",2016-07-22 21:08:02+00:00,0.2698,Positive,2016-07,NEGATIVE,0.9991758465766907
954,deporting all the illegals is good step,2016-07-22 20:57:45+00:00,0.4404,Positive,2016-07,POSITIVE,0.9932177662849426
955,This guy is a fearmongering shit head. He repeats a lot of what he says for his hard of thinking audience. This is a pantomime.......,2016-07-22 20:54:50+00:00,-0.6124,Negative,2016-07,NEGATIVE,0.9994945526123047
956,Minomoretti.music.angels,2016-07-22 20:22:41+00:00,0.0,Neutral,2016-07,POSITIVE,0.9954794645309448
957,Wake up people!  Trump is doing here what he's done all along. A bunch of shallow promises to lure gullible voters with NO PLANS on how he will accomplish anything. He refuses to roll out any plans or details. I will do this. I will do that. ONLY I can do it. He spouts off false fact after false fact to suit his agenda. If people don't wake up this country is in store for real trouble. You haven't seen anything yet. Only in the reality TV age I guess.....,2016-07-22 20:00:11+00:00,-0.4633,Negative,2016-07,NEGATIVE,0.9994816184043884
958,Bigdaddy,2016-07-22 19:50:04+00:00,0.0,Neutral,2016-07,POSITIVE,0.9894930124282837
959,Trump 2016!!!!!!,2016-07-22 19:21:49+00:00,0.0,Neutral,2016-07,POSITIVE,0.9981257319450378
960,Man does he sound like a drunk uncle.,2016-07-22 18:46:56+00:00,0.0258,Neutral,2016-07,NEGATIVE,0.9994847774505615
961,2009 isis wasnt on the map lmao maybe because isis was ALQuida started by bushes and cia when poppy bush was head of cia and bush who brought 9/11 was head of abusto oil watch bushes family fortune doc and all the money and war of terror was the legacy of republicans and bush since 9/11 funny how every one forgets yet remembrance days we have the song / sanging least we do dont forget and maybe that is to understand how it happened so those outcomes never have to happen agian like ww2,2016-07-22 18:45:01+00:00,0.3952,Positive,2016-07,NEGATIVE,0.870238184928894
962,Donald Trump's police state. http://www.nytimes.com/2015/11/27/opinion/donald-trumps-police-state.html?_r=0,2016-07-22 18:41:46+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9978906512260437
963,"He is SO repulsive. Notice Trump never really smiles, EVER, in life? (That tight-lipped, smug, creepy thing he does with his chin doesn't count.)  I'm pretty sure most Americans couldn't stand four more minutes of being bullied, screamed at, and spoken down to by this clown, let alone four whole YEARS!",2016-07-22 18:11:54+00:00,-0.8747,Negative,2016-07,NEGATIVE,0.9994762539863586
964,Trump killed it. Best speech so far. America needs a great leader. Go Trump!,2016-07-22 18:06:46+00:00,0.6239,Positive,2016-07,POSITIVE,0.9988604784011841
965,Trump is the worst thing to happen to the US. Please see through his bullshit. His policies will destroy the planet.,2016-07-22 17:47:11+00:00,-0.8779,Negative,2016-07,NEGATIVE,0.9993798732757568
966,"FINALLY! Our tax dollars will be used more efficiently, more intelligently, and our veterans will be given the medical help they deserve and need. Government waste will be stopped. Police will be given back their power to keep us safe. Blacks, Mexicans, legal citizens and immigrants, minorities of all kinds will FINALLY have a chance to climb up out of the primordial ooze that is our welfare system, and they will have a chance to build a better life and feel good about their life accomplishments. Foreign powers will respect US and they will begin to pay their fair share for all of the support and sustenance that they receive from US. Our borders will be protected, our lives will be safer. Our military will be strengthened and used to KEEP AMERICA SAFE! 

I can see the vision he is creating. I can see the potential of this new administration to rebuild the wealth and health of our nation! God Bless America!",2016-07-22 17:33:24+00:00,0.9937,Positive,2016-07,POSITIVE,0.9986159801483154
967,Bravo!!,2016-07-22 16:50:55+00:00,0.0,Neutral,2016-07,POSITIVE,0.9987516403198242
968,"Trump 2016!!! 
Make America Great Again!",2016-07-22 16:21:17+00:00,0.7405,Positive,2016-07,POSITIVE,0.9981887936592102
969,Always worth knowing the facts before making a decision. http://www.nytimes.com/2016/07/22/opinion/campaign-stops/the-dark-knight.html?_r=0,2016-07-22 16:02:47+00:00,0.2263,Positive,2016-07,POSITIVE,0.9957774877548218
970,"Hillary just crapped her gramppers.....smells like fear, and strawberry ensure",2016-07-22 15:57:06+00:00,0.2263,Positive,2016-07,NEGATIVE,0.9991924166679382
971,great Speech - TRUMP = LEADERSHIP - Trump will make America Great and safe again - https://floridainsurance.ws,2016-07-22 15:54:07+00:00,0.9022,Positive,2016-07,POSITIVE,0.9985008239746094
972,"Notice how he put very strong emphasis on the word ""mass"" when talking about how Hillary will do ""mass amnesty."" 

Hmmm ... Don't you think this sounds like he intends to do amnesty, but just not quite as big as Hillary?

Time will tell, but I think it is safe to say: ""Told you so.""

Shame on ALIPAC for endorsing this man instead of the sole candidate (Cruz) who has been tried and found true on opposition to amnesty.

Trump is the shiny object who (like most politicians) tells people what they want to hear. But if you pay close attention, you can get hints of what is coming once he gets his way. Sorry to quote Obama, but in this case the words actually seem apt: ""We've seen this movie before."" This is why the pro-amnesty, pro-crony GOP establishment, once it was down to Cruz or Trump, flocked en masse to Trump. He was the one many left standing with whom they knew they could do ""a deal.""",2016-07-22 15:34:54+00:00,0.8441,Positive,2016-07,NEGATIVE,0.9988202452659607
973,"I for one hope that we get someone who will do for this country what needs to be done and to protect the people. I am a yes Indian and know all too well of the problems of illegal immigrants not all are bad some are hard working but many are not and so if they want to come here they need to follow the right process. As for the fool from Virginia Hillary is considering asking if the treaties are not worth the paper they are written on as a rez Indian No they are not the U.S. had broken every one they ever made with tribes as the stole this land and raveshed it's resources for individual gain. There is a long history they choose to selectively forget and tell us to just get over it, well we don't and won't",2016-07-22 15:31:03+00:00,-0.5153,Negative,2016-07,NEGATIVE,0.9953820109367371
974,"My family and I really enjoyed his acceptance speech. I have prayed since discovering what Obama's ""Change America""  was really about, for someone who was wealthy enough and honest enough to go up against the ""CORRUPT"" politicians, who ever they are. America is long overdue for a really honest change.",2016-07-22 15:28:28+00:00,0.9455,Positive,2016-07,POSITIVE,0.9987101554870605
975,So thankful to hear Donald Trump bring attention to the many Americans being killed by Obama and Hillary's illegal aliens aka imported Democrat voters!   If Trump will be sincere with his promise to build the wall and deport all illegals then America can be saved.,2016-07-22 15:04:29+00:00,0.4561,Positive,2016-07,POSITIVE,0.9977884292602539
