,Comment,timestamp,sentiment,sentiment_label,year_month
1962,"It´s proven that Trump is lying at a rate of 75%. Get the facts. He is a brutal selfish hypocrite with a history of bankruptcy.  How bad must it be in America that such a person seems to be an option for beeing president. The convention was a freak-show.  On the day 4 of the convention I felt that every second word was  ""leader"". Trump will lead you into a dictatorship. Remember my words in 10 years. Who do you think is responsible for your situation right now in America? Trump and his worldwide business-friends. Whenever they find somebody in the world who they can pay less to make one dollar more, they will do it and they will continue. Try to understand the relations. He is the engine of globalisation and now he is shouting ""America first"". It´s just crazy. But I guess you want it that way.",2016-07-22 21:10:12+00:00,-0.7814,Negative,2016-07
1963,"This is absolutely insane.
This country will fall, due to this kind of thinking. And if we allow this to happen, then we will likely deserve what we get.
We, the people, do not have to settle for Trump or Hillary...together, we could do so much better. And we could make anything possible. What would we choose to make possible?",2016-07-22 21:08:02+00:00,0.2698,Positive,2016-07
1964,deporting all the illegals is good step,2016-07-22 20:57:45+00:00,0.4404,Positive,2016-07
1965,This guy is a fearmongering shit head. He repeats a lot of what he says for his hard of thinking audience. This is a pantomime.......,2016-07-22 20:54:50+00:00,-0.6124,Negative,2016-07
1966,Minomoretti.music.angels,2016-07-22 20:22:41+00:00,0.0,Neutral,2016-07
1967,Wake up people!  Trump is doing here what he's done all along. A bunch of shallow promises to lure gullible voters with NO PLANS on how he will accomplish anything. He refuses to roll out any plans or details. I will do this. I will do that. ONLY I can do it. He spouts off false fact after false fact to suit his agenda. If people don't wake up this country is in store for real trouble. You haven't seen anything yet. Only in the reality TV age I guess.....,2016-07-22 20:00:11+00:00,-0.4633,Negative,2016-07
1968,Bigdaddy,2016-07-22 19:50:04+00:00,0.0,Neutral,2016-07
1969,Trump 2016!!!!!!,2016-07-22 19:21:49+00:00,0.0,Neutral,2016-07
1970,Man does he sound like a drunk uncle.,2016-07-22 18:46:56+00:00,0.0258,Neutral,2016-07
1971,2009 isis wasnt on the map lmao maybe because isis was ALQuida started by bushes and cia when poppy bush was head of cia and bush who brought 9/11 was head of abusto oil watch bushes family fortune doc and all the money and war of terror was the legacy of republicans and bush since 9/11 funny how every one forgets yet remembrance days we have the song / sanging least we do dont forget and maybe that is to understand how it happened so those outcomes never have to happen agian like ww2,2016-07-22 18:45:01+00:00,0.3952,Positive,2016-07
1972,Donald Trump's police state. http://www.nytimes.com/2015/11/27/opinion/donald-trumps-police-state.html?_r=0,2016-07-22 18:41:46+00:00,0.0,Neutral,2016-07
1976,"He is SO repulsive. Notice Trump never really smiles, EVER, in life? (That tight-lipped, smug, creepy thing he does with his chin doesn't count.)  I'm pretty sure most Americans couldn't stand four more minutes of being bullied, screamed at, and spoken down to by this clown, let alone four whole YEARS!",2016-07-22 18:11:54+00:00,-0.8747,Negative,2016-07
1977,Trump killed it. Best speech so far. America needs a great leader. Go Trump!,2016-07-22 18:06:46+00:00,0.6239,Positive,2016-07
1978,Trump is the worst thing to happen to the US. Please see through his bullshit. His policies will destroy the planet.,2016-07-22 17:47:11+00:00,-0.8779,Negative,2016-07
1979,"FINALLY! Our tax dollars will be used more efficiently, more intelligently, and our veterans will be given the medical help they deserve and need. Government waste will be stopped. Police will be given back their power to keep us safe. Blacks, Mexicans, legal citizens and immigrants, minorities of all kinds will FINALLY have a chance to climb up out of the primordial ooze that is our welfare system, and they will have a chance to build a better life and feel good about their life accomplishments. Foreign powers will respect US and they will begin to pay their fair share for all of the support and sustenance that they receive from US. Our borders will be protected, our lives will be safer. Our military will be strengthened and used to KEEP AMERICA SAFE! 

I can see the vision he is creating. I can see the potential of this new administration to rebuild the wealth and health of our nation! God Bless America!",2016-07-22 17:33:24+00:00,0.9937,Positive,2016-07
1980,Bravo!!,2016-07-22 16:50:55+00:00,0.0,Neutral,2016-07
1981,"Trump 2016!!! 
Make America Great Again!",2016-07-22 16:21:17+00:00,0.7405,Positive,2016-07
1982,Always worth knowing the facts before making a decision. http://www.nytimes.com/2016/07/22/opinion/campaign-stops/the-dark-knight.html?_r=0,2016-07-22 16:02:47+00:00,0.2263,Positive,2016-07
1983,"Hillary just crapped her gramppers.....smells like fear, and strawberry ensure",2016-07-22 15:57:06+00:00,0.2263,Positive,2016-07
1984,great Speech - TRUMP = LEADERSHIP - Trump will make America Great and safe again - https://floridainsurance.ws,2016-07-22 15:54:07+00:00,0.9022,Positive,2016-07
1985,"Notice how he put very strong emphasis on the word ""mass"" when talking about how Hillary will do ""mass amnesty."" 

Hmmm ... Don't you think this sounds like he intends to do amnesty, but just not quite as big as Hillary?

Time will tell, but I think it is safe to say: ""Told you so.""

Shame on ALIPAC for endorsing this man instead of the sole candidate (Cruz) who has been tried and found true on opposition to amnesty.

Trump is the shiny object who (like most politicians) tells people what they want to hear. But if you pay close attention, you can get hints of what is coming once he gets his way. Sorry to quote Obama, but in this case the words actually seem apt: ""We've seen this movie before."" This is why the pro-amnesty, pro-crony GOP establishment, once it was down to Cruz or Trump, flocked en masse to Trump. He was the one many left standing with whom they knew they could do ""a deal.""",2016-07-22 15:34:54+00:00,0.8441,Positive,2016-07
1986,"I for one hope that we get someone who will do for this country what needs to be done and to protect the people. I am a yes Indian and know all too well of the problems of illegal immigrants not all are bad some are hard working but many are not and so if they want to come here they need to follow the right process. As for the fool from Virginia Hillary is considering asking if the treaties are not worth the paper they are written on as a rez Indian No they are not the U.S. had broken every one they ever made with tribes as the stole this land and raveshed it's resources for individual gain. There is a long history they choose to selectively forget and tell us to just get over it, well we don't and won't",2016-07-22 15:31:03+00:00,-0.5153,Negative,2016-07
1987,"My family and I really enjoyed his acceptance speech. I have prayed since discovering what Obama's ""Change America""  was really about, for someone who was wealthy enough and honest enough to go up against the ""CORRUPT"" politicians, who ever they are. America is long overdue for a really honest change.",2016-07-22 15:28:28+00:00,0.9455,Positive,2016-07
1988,So thankful to hear Donald Trump bring attention to the many Americans being killed by Obama and Hillary's illegal aliens aka imported Democrat voters!   If Trump will be sincere with his promise to build the wall and deport all illegals then America can be saved.,2016-07-22 15:04:29+00:00,0.4561,Positive,2016-07
1989,Trump is going to have A LOT of work to do if he wants to deliver on all of these promises.,2016-07-22 15:04:07+00:00,0.3818,Positive,2016-07
1990,"I AM PORTUGUESE AND I WOULD LOVE TO HAVE A TRUMP AS A PRESIDENT IN MY COUNTRY, IF I WAS AMERICAN I WOULD VOTE TRUMP FOR PRESIDENT
GO DONALD GO",2016-07-22 14:47:17+00:00,0.6369,Positive,2016-07
1991,I guess The Don will wave his magic wand to make us all safe.... BWAHAHAHAHAHA!,2016-07-22 14:45:49+00:00,0.4926,Positive,2016-07
1992,"Watch this video slowed down at .5 and sped up at x2
The latter is the only thing that makes the video tolerable
I think Trump should speak only in GIFs and emojis",2016-07-22 14:44:44+00:00,0.0,Neutral,2016-07
1993,All that's missing is the goose-stepping!,2016-07-22 14:29:43+00:00,-0.3595,Negative,2016-07
1994,"This man knows how to surround himself with knowledgeable, capable people, a cabinet of expertise capable of getting this country on track!  Most and perhaps the most important of all, the possibility of Supreme Court picks who will follow the constitution! God bless America!",2016-07-22 14:26:04+00:00,0.94,Positive,2016-07
1995,"Our next President of the United States!  USA, USA, USA!",2016-07-22 14:23:15+00:00,0.5242,Positive,2016-07
1996,"Great Speech please vote for him people. Friends don't let their friends vote Hillary!!!
I'm from Ohio and very upset about Kasich not supporting Trump and not even attending the convention in his own state! Somehow need his machine here to help trump!",2016-07-22 14:23:08+00:00,0.759,Positive,2016-07
1997,"Jan 20, 2017 begin the purge!",2016-07-22 14:06:37+00:00,0.0,Neutral,2016-07
1998,"Anyone who believes this guy is mentally impaired. Oh, and a bigot. And a racist. Just scared white folks who feel they've gotten screwed. Thank goodness he'll ruin the Republican party for another 8 years. What a fraud. I actually feel sorry for people so ignorant that they believe a single word out of his mouth.

See this from the author of ""Art of the Deal""
Schwartz can understand why Trump feels stung, but he felt that he had 
to speak up before it was too late. As for Trump’s anger toward him, he 
said, “I don’t take it personally, because the truth is he didn’t mean 
it personally. People are dispensable and disposable in Trump’s world.” 
If Trump is elected President, he warned, “the millions of people who 
voted for him and believe that he represents their interests will learn 
what anyone who deals closely with him already knows—that he couldn’t 
care less about them.”",2016-07-22 13:27:34+00:00,-0.6829,Negative,2016-07
1999,What an inspiring speech - go Trump!,2016-07-22 13:13:13+00:00,0.4753,Positive,2016-07
2000,great speech,2016-07-22 13:05:33+00:00,0.6249,Positive,2016-07
2001,worst speech at rnc ever.,2016-07-22 12:35:49+00:00,-0.6249,Negative,2016-07
2002,"http://www.vox.com/2016/7/21/12254434/fact-check-trump-acceptance-speech-republican-convention-rnc-2016
Or as ""The Donald"" would have said: These are all facts! Believe me, everybody says so!",2016-07-22 12:23:27+00:00,0.0,Neutral,2016-07
2004,"What a speech.  This guy gets me so jacked, he's going to be great.",2016-07-22 12:03:18+00:00,0.6249,Positive,2016-07
2005,This dude has no substance at all turned off at 7:00 # male palin,2016-07-22 12:00:48+00:00,-0.296,Negative,2016-07
2006,Got my vote,2016-07-22 11:29:59+00:00,0.0,Neutral,2016-07
2007,He is so flakey he should never have got this far. From his birther nonsense to his lies about cheering crowds in NJ on 9-11. Now he will fix crime by closing the border?,2016-07-22 10:56:04+00:00,-0.6908,Negative,2016-07
2008,"Some compare Trump to Reagan, but Reagan was a genius compared to this guy. And a much nicer person too.",2016-07-22 10:30:53+00:00,0.5927,Positive,2016-07
2009,president trump pissed off a turtle!hahahahahahaaaa,2016-07-22 10:29:57+00:00,-0.6696,Negative,2016-07
2010,What a nightmare! And he's going to rid America of all crime? How can people fall for this?,2016-07-22 10:28:16+00:00,-0.6312,Negative,2016-07
2011,"If the hand of God is upon anything, it doesn't need a popular support to win.",2016-07-22 09:59:22+00:00,0.858,Positive,2016-07
2012,"Lol : ) You silly, prejudice, womanizing, sweet potato that wishes he could date his daughter wearing an orangutan's scalp. I truly enjoy your never-ending farce of a campaign because it encaptures the comedic and ironic gold like not even Bush Jr. could manage. He just made up words but you string words together like you're reading a conservative Scrabble board, or a racist magic 8-ball. I appreciate how much you have contributed to comedy and entertainment in general but fuck there's a limit.  The prestigious schools you attended may have taught you the ""best words"" but you still speak at a middle school level. Please try to atleast pass English at a High School or GED level before you run for the Presidency... just saying lol : )",2016-07-22 09:20:36+00:00,0.9666,Positive,2016-07
